createWorld.customize.custom.upperLimitScale	Upper Limit Scale	规模上限	上限比例	上限比例	規模上限
createWorld.customize.custom.lowerLimitScale	Lower Limit Scale	规模下限	下限比例	下限比例	規模下限
createWorld.customize.custom.biomeDepthWeight	Biome Depth Weight	生物群系深度比重	生態域深度比重	生物羣落深度比重	バイオーム深度比重
createWorld.customize.custom.biomeDepthOffset	Biome Depth Offset	生物群系深度补偿	生態域深度偏移	生物羣落深度偏移	バイオーム深度偏差
createWorld.customize.custom.biomeScaleWeight	Biome Scale Weight	生物群系规模比重	生態域大小比重	生物羣落大小比重	バイオーム規模比重
createWorld.customize.custom.biomeScaleOffset	Biome Scale Offset	生物群系规模补偿	生態域大小偏移	生物羣落大小偏移	バイオーム規模偏差
createWorld.customize.custom.seaLevel	Sea Level	海平面	海平面	海平面	海面高度
createWorld.customize.custom.useCaves	Caves	洞穴	洞穴	洞穴	洞窟
createWorld.customize.custom.useStrongholds	Strongholds	要塞	要塞	要塞	要塞
createWorld.customize.custom.useVillages	Villages	村庄	村莊	村莊	村
createWorld.customize.custom.useMineShafts	Mineshafts	废弃矿井	礦坑	礦坑	廃坑
createWorld.customize.custom.useTemples	Temples	神殿	神殿	神廟	寺院
createWorld.customize.custom.useOceanRuins	Ocean Ruins	海底废墟	海底廢墟	海底廢墟	海底遺跡
createWorld.customize.custom.useMonuments	Ocean Monuments	海底神殿	海底遺跡	海底遺跡	海底神殿
createWorld.customize.custom.useMansions	Woodland Mansions	林地府邸	綠林府邸	林間別墅	森の洋館
createWorld.customize.custom.useRavines	Ravines	峡谷	峽谷	峽谷	峡谷
createWorld.customize.custom.useDungeons	Dungeons	地牢	地牢	地牢	ダンジョン
createWorld.customize.custom.dungeonChance	Dungeon Count	地牢数量	地牢數量	地牢數量	ダンジョンの数
createWorld.customize.custom.useWaterLakes	Water Lakes	湖泊	湖泊	湖泊	池
createWorld.customize.custom.waterLakeChance	Water Lake Rarity	湖泊密度	湖泊稀有程度	湖泊稀有程度	池の希少度
createWorld.customize.custom.useLavaLakes	Lava Lakes	熔岩湖	熔岩湖	熔岩湖	溶岩湖
createWorld.customize.custom.lavaLakeChance	Lava Lake Rarity	熔岩湖密度	熔岩湖稀有程度	熔岩湖稀有程度	溶岩湖の希少度
createWorld.customize.custom.useLavaOceans	Lava Oceans	熔岩海	熔岩海	熔岩海	溶岩の海
createWorld.customize.custom.fixedBiome	Biome	生物群系	生態域	生物羣落	バイオーム
createWorld.customize.custom.biomeSize	Biome Size	生物群系规模	生態域大小	生物羣落大小	バイオームの大きさ
createWorld.customize.custom.riverSize	River Size	河的规模	河流大小	河流大小	川の大きさ
createWorld.customize.custom.size	Spawn Size	生成规模	生成規模	生成規模	最大生成数
createWorld.customize.custom.count	Spawn Tries	生成尝试次数	嘗試生成次數	嘗試生成次數	生成頻度
createWorld.customize.custom.minHeight	Min. Height	最低高度	高度下限	高度下限	高度下限
createWorld.customize.custom.maxHeight	Max. Height	最高高度	高度上限	高度上限	高度上限
createWorld.customize.custom.center	Center Height	中心高度	中心高度	中心高度	中心高度
createWorld.customize.custom.spread	Spread Height	扩散高度	分散高度	分散高度	分散高度
createWorld.customize.custom.presets.title	Customize World Presets	自定义世界预设	自定義世界地形方案集	自訂世界地形設定集	カスタマイズワールドのプリセット
createWorld.customize.custom.presets	Presets	预设	方案集	設定集	プリセット
createWorld.customize.custom.preset.waterWorld	Water World	水世界	水世界	水世界	水の世界
createWorld.customize.custom.preset.isleLand	Isle Land	空岛	天空島世界	天空島世界	島の世界
createWorld.customize.custom.preset.caveDelight	Caver's Delight	探洞者的喜悦	探洞者世界	探洞者世界	洞窟探検家の喜び
createWorld.customize.custom.preset.mountains	Mountain Madness	山脉狂魔	懸崖峭壁	山脈狂魔	山狂い
createWorld.customize.custom.preset.drought	Drought	旱地	極度乾旱	極度乾旱	日照り
createWorld.customize.custom.preset.caveChaos	Caves of Chaos	混沌洞穴	混沌地穴	混沌洞穴	混沌の洞窟
createWorld.customize.custom.preset.goodLuck	Good Luck	祝你好运	祝你好運	祝你好運	幸運を祈る
createWorld.preparing	Preparing for world creation...	正在准备生成世界…	正在準備創造世界...	正在準備創造世界⋯⋯	ワールド生成の準備中…
datapackFailure.title	Errors in currently selected datapacks prevented the world from loading.\nYou can either try to load it with only the vanilla data pack ("safe mode"), or go back to the title screen and fix it manually.	当前选中的数据包中出现了错误，导致世界无法加载。\n你可以尝试仅加载原版数据包（“安全模式”）或回到标题屏幕手动修复该问题。	目前選擇的資料包中出現錯誤，導致世界無法載入。\n您可以嘗試只載入原版資料包（「安全模式」）或是回到標題畫面手動修復。	因為你選擇嘅數據包有問題，所以無法載入世界。\n你可以嘗試只用原版嘅數據包（「安全模式」），或者返去主畫面自己修復。	現在選択されているデータパックのエラーにより、ワールドをロードできませんでした。\nバニラデータパックのみロードを試みる（「セーフモード」）か、タイトル画面に戻って手動で修正することができます。
datapackFailure.safeMode	Safe Mode	安全模式	安全模式	安全模式	セーフモード
editGamerule.title	Edit Game Rules	编辑游戏规则	編輯遊戲規則	編輯遊戲規則	ゲームルールを編集
editGamerule.default	Default: %s	默认：%s	預設值：%s	預設：%s	デフォルト値：%s
gameMode.survival	Survival Mode	生存模式	生存模式	生存模式	サバイバルモード
gameMode.creative	Creative Mode	创造模式	創造模式	創造模式	クリエイティブモード
gameMode.adventure	Adventure Mode	冒险模式	冒險模式	冒險模式	アドベンチャーモード
gameMode.spectator	Spectator Mode	旁观模式	旁觀者模式	旁觀模式	スペクテイターモード
gameMode.hardcore	Hardcore Mode!	极限模式！	極限模式！	極限模式！	ハードコアモード！
gameMode.changed	Your game mode has been updated to %s	你的游戏模式已被更新为%s	你的遊戲模式已被更新為 %s	你嘅遊戲模式已更新為 %s	ゲームモードが%sに変更されました
spectatorMenu.previous_page	Previous Page	上一页	上一頁	上一頁	前のページへ
spectatorMenu.next_page	Next Page	下一页	下一頁	下一頁	次のページへ
spectatorMenu.close	Close Menu	关闭菜单	關閉選單	關閉選單	メニューを閉じる
spectatorMenu.teleport	Teleport to Player	传送到玩家	傳送至玩家	傳送至玩家	プレイヤーにテレポート
spectatorMenu.teleport.prompt	Select a player to teleport to	选择一名玩家作为传送目标	選擇一位玩家作為傳送目標	選擇一位玩家作為傳送目標	テレポート先のプレイヤーを選択
spectatorMenu.team_teleport	Teleport to Team Member	传送到队伍成员	傳送至隊伍成員	傳送到隊伍成員	チームメンバーにテレポート
spectatorMenu.team_teleport.prompt	Select a team to teleport to	选择一支队伍作为传送目标	選擇一個隊伍作為傳送目標	選擇一個隊伍作為傳送目標	テレポート先のチームを選択
spectatorMenu.root.prompt	Press a key to select a command, and again to use it.	按下一个键来选择命令，再按一次来使用它。	按下任意鍵以選擇指令，再按一次該按鍵以使用它	按下任意鍵來選擇命令，再按一次依個鍵來使用	キーを押してコマンドを選択してください。もう一度押すことで使用することができます。
selectWorld.gameMode	Game Mode	游戏模式	遊戲模式	遊戲模式	ゲームモード
selectWorld.gameMode.survival	Survival	生存	生存	生存	サバイバル
selectWorld.gameMode.survival.line1	Search for resources, craft, gain	探索世界、收集资源、合成道具、	搜索資源、合成、提升	搜尋資源、製作、提升	資材を探し、道具を作り、レベルを
selectWorld.gameMode.survival.line2	levels, health and hunger	提高等级、补充体力和生命值	等級、生命值和飢餓值	等級、生命值與飢餓值	貯める必要があり、体力、空腹の要素がある
selectWorld.gameMode.creative	Creative	创造	創造	創造	クリエイティブ
selectWorld.gameMode.creative.line1	Unlimited resources, free flying and	无限的资源、自由地飞翔	無限資源、自由飛行，	無限資源、自由飛行，	アイテムが無制限、飛行可能で、
selectWorld.gameMode.creative.line2	destroy blocks instantly	并且能够瞬间破坏方块	而且能夠瞬間破壞方塊	而且可以瞬間破壞方塊	ブロックを瞬時に破壊できる
selectWorld.gameMode.spectator	Spectator	旁观	旁觀者	旁觀	スペクテイター
selectWorld.gameMode.spectator.line1	You can look but don't touch	你可以旁观，但不能互动	你可以觀看但是不可觸摸	你可以睇但唔可以摸	鑑賞可能、干渉不可
selectWorld.gameMode.spectator.line2					
selectWorld.gameMode.hardcore	Hardcore	极限	極限	極限	ハードコア
selectWorld.gameMode.hardcore.line1	Same as Survival Mode, locked at hardest	难度锁定在困难的生存模式	與生存模式相同，但是鎖定在	同生存模式一樣，但難度鎖定為	サバイバルモードと同じですが、最高難易度に固定
selectWorld.gameMode.hardcore.line2	difficulty, and one life only	且只有一条生命	最高難度，而且只有一次生命	最高難度，並且只有一次生命	されていて、命はたったひとつだけ
selectWorld.gameMode.adventure	Adventure	冒险	冒險	冒險	アドベンチャー
selectWorld.gameMode.adventure.line1	Same as Survival Mode, but blocks can't	与生存模式相同，但是方块	與生存模式相同，但無法	同生存模式一樣，但唔可以	サバイバルと同じですが、ブロックを
selectWorld.gameMode.adventure.line2	be added or removed	不能被添加或者移除	增加或移除方塊	放置或移除方塊	置いたり破壊することはできません
selectWorld.moreWorldOptions	More World Options...	更多世界选项…	更多世界選項...	更多世界選項⋯⋯	その他のワールド設定…
selectWorld.gameRules	Game Rules	游戏规则	遊戲規則	遊戲規則	ゲームルール
selectWorld.mapFeatures	Generate Structures	生成建筑	生成結構	生成結構	構造物の生成
selectWorld.mapFeatures.info	Villages, dungeons etc.	村庄、地牢等等	村莊、地牢等	村莊、地牢等等	村、ダンジョンなど
selectWorld.mapType	World Type:	世界类型：	世界類型：	世界類型：	ワールドタイプ：
selectWorld.mapType.normal	Normal	普通	正常	普通	ノーマル
